"barcode","cas","prefix","name","description","container_size","size_unit","date_purchased","date_disposed","parent_location","location","haz_substance","un_number","dg_class_1","dg_class_2","dg_class_3","packing_group","schedule","supplier"
"156343484728","64-17-5","","ethanol",,"15","liter","2019-10-30 08:06:29",,"Flammable liquid","Large",True,"1170","3",,,"II",,
"278774463986","67-56-1","","methanol",,"15","liter","2019-10-30 08:06:29",,"Flammable liquid","Large",True,"1230","3","6.1",,"II",,
"209893469708","108-75-8","","collidine (see 2,4,6-trimethylpyridine)",,"100","milliliter","2019-10-30 08:06:30",,"Flammable liquid","Small Box 5",True,"",,,,,,
"303164386215","110-83-8","","cyclohexene",,"10","milliliter","2019-10-30 08:06:30",,,"Freezer 1",True,"2256","3",,,"II",,
"328256803799","1343-88-0","","florisil",,"500","gram","2019-10-30 08:06:31",,," Chromatography and filtration aids",False,"",,,,,,
"291603598293","109-72-8","n-","butyl lithium",,"25","milliliter","2019-10-30 08:06:31",,"Fridge","Shelf 1",True,"3394","4.2","4.3",,"I",,
"200697311287","109-72-8","n-","butyl lithium",,"25","milliliter","2019-10-30 08:06:32",,"Fridge","Shelf 1",True,"3394","4.2","4.3",,"I",,
"350855872785","109-72-8","n-","butyl lithium",,"25","milliliter","2019-10-30 08:06:32",,"Fridge","Shelf 1",True,"3394","4.2","4.3",,"I",,
"715334853613","109-72-8","n-","butyl lithium",,"25","milliliter","2019-10-30 08:06:33",,"Fridge","Shelf 1",True,"3394","4.2","4.3",,"I",,
"151803467475","504-24-5","4-","aminopyridine",,"25","gram","2019-10-30 08:06:33",,"Toxic","TS1",True,"","6.1",,,,,
"282246005657","506-96-7","","acetyl bromide",,"100","gram","2019-10-30 08:06:34",,"Corrosive","Acid Liquid 1",True,"","8",,,,,
"330109800309","459-46-1","1-(","bromomethyl)-4-fluorobenzene",,"5","gram","2019-10-30 08:06:34",,," Missing",True,"3265","8",,,"II",,
"265659045073","2634-33-5","1,2-","benzisothiazol-3(2H)-one",,"5","gram","2019-10-30 08:06:35",,"Harmful","H18",True,"3077","9",,,,,
"336150780697","26412-87-3","","sulfur trioxide pyridine complex",,"25","gram","2019-10-30 08:06:35",,"Corrosive","Acid Solid 2",True,"3261","8",,,"II",,
"945744397504","149-57-5","2-","ethylhexanoic acid",,"100","milliliter","2019-10-30 08:06:36",,"Toxic","TM4",True,"",,,,,,
"190246358273","124-07-2","","octanoic acid",,"100","milliliter","2019-10-30 08:06:36",,"Corrosive","Acid Liquid 2",True,"3265","8",,,,,
"204838045380","528-45-0","3,4-","dinitrobenzoic acid",,"5","gram","2019-10-30 08:06:37",,"Harmful","H4",True,"",,,,,,
"333697508217","111-90-0","","diethylene glycol monoethyl ether",,"100","milliliter","2019-10-30 08:06:37",,"Harmful","H4",False,"",,,,,,
"202248295893","555-16-8","4-","nitrobenzaldehyde",,"10","gram","2019-10-30 08:06:38",,"Harmful","H8",False,"",,,,,,
"281644926795","107-95-9","b-","alanine",,"25","gram","2019-10-30 08:06:38",,"Harmful","H8",True,"",,,,,,
"119889211332","123-31-9","","quinol/hydroquinone",,"100","gram","2019-10-30 08:06:39",,"Harmful","H12",True,"3077","9",,,"III",,
"317829683115","64-20-0","","tetramethylammonium bromide",,"25","gram","2019-10-30 08:06:40",,"Harmful","H15",True,"",,,,,,
"143386736215","108-31-6","","maleic anhydride",,"500","gram","2019-10-30 08:06:40",,"Corrosive","Acid Solid 3",True,"",,,,,,
"688787271218","7758-99-8","","copper (II) sulfate pentahydrate",,"500","gram","2019-10-30 08:06:41",,"Harmful","H18",True,"3077","9",,,"III",,
"117524919528","100-47-0","","benzonitrile",,"100","milliliter","2019-10-30 08:06:41",,"Toxic","TM2",True,"",,,,,,
"117548595757","138500-85-3","4-(","bromomethyl)phenylboronic acid pinacol ester",,"10","gram","2019-10-30 08:06:42",,"Harmful","H18",True,"",,,,,,
"130108859629","7782-49-2","","selenium",,"20","gram","2019-10-30 08:06:42",,"Toxic","TM6",True,"3077","9",,,"III",,
"236700989901","105-53-3","","diethyl malonate",,"250","milliliter","2019-10-30 08:06:43",,"Harmful","H18",True,"",,,,,,
"329645299192","7719-09-7","","thionyl chloride",,"500","milliliter","2019-10-30 08:06:43",,"Corrosive","Acid Liquid 2",True,"1836","8",,,"I",,
"141561555315","882-33-7","","diphenyl disulfide",,"25","gram","2019-10-30 08:06:44",,"Toxic","TS2",True,"",,,,,,
"103812784357","32294-60-3","","diphenyl ditelluride",,"5","gram","2019-10-30 08:06:44",,"Toxic","TS2",True,"",,,,,,
"275486148735","10102-20-2","","sodium tellurite",,"10","gram","2019-10-30 08:06:45",,"Toxic","TS3",True,"3284","6.1",,,,,
"270369033385","52-89-1","L-","cysteine hydrochloride",,"10","gram","2019-10-30 08:06:45",,"Harmful","H3",False,"",,,,,,
"141821332023","616-79-5","2-","amino-5-nitrobenzoic acid",,"25","gram","2019-10-30 08:06:46",,"Harmful","H10",True,"",,,,,,
"237917957465","536-74-3","","phenylacetylene",,"25","milliliter","2019-10-30 08:06:46",,"Fridge","Shelf 2 Box 1",True,"3295","3",,,"III",,
"184104414142","3975-77-7","1-","bromo-2,4,6-tri-tert-butylbenzene",,"1","gram","2019-10-30 08:06:47",,"Harmful","H9",True,"",,,,,,
"261083108482","21524-34-5","1-","bromo-2,4,6-triisopropylbenzene",,"5","gram","2019-10-30 08:06:47",,"Harmful","H9",True,"",,,,,,
"226089284233","108-18-9","","diisopropylamine",,"500","milliliter","2019-10-30 08:06:48",,"Corrosive","Base 2",True,"1158","3","8",,"II",,
"114361765425","118-92-3","","anthranilic acid",,"500","gram","2019-10-30 08:06:48",,," Missing",False,"",,,,,,
"219542032727","118-92-3","","anthranilic acid",,"1","kilogram","2019-10-30 08:06:49",,"Harmful","H25",False,"",,,,,,
"760307663552","3240-34-4","","iodobenzene diacetate",,"25","gram","2019-10-30 08:06:49",,"Harmful","H8",False,"",,,,,,
"860193918186","7642-15-1","cis-4-","octene",,"2","gram","2019-10-30 08:06:50",,,"Freezer 1",True,"","3",,,,,
"185949088046","4850-23-8","trans-4-","octene",,"2","gram","2019-10-30 08:06:50",,,"Freezer 1",True,"","3",,,,,
"325023805179","536-74-3","","phenylacetylene",,"25","milliliter","2019-10-30 08:06:51",,"Fridge","Shelf 2 Box 1",True,"3295","3",,,"III",,
"237531102425","586-78-7","1-","bromo-4-nitrobenzene",,"5","gram","2019-10-30 08:06:51",,"Toxic","TS1",True,"3459","6.1",,,,,
"221376197968","121-46-0","","bicyclo[2.2.1]hepta-2,5,-diene",,"100","milliliter","2019-10-30 08:06:52",,"Flammable liquid","Small Box 2",True,"2251","3",,,,,
"150522054823","1195-42-2","N-","cyclohexylisopropylamine",,"100","milliliter","2019-10-30 08:06:52",,"Flammable liquid","Small Box 1",True,"1993","3",,,,,
"179998317966","286-20-4","","cyclohexene oxide",,"100","milliliter","2019-10-30 08:06:53",,"Flammable liquid","Small Box 1",True,"","3",,,,,
"500202868944","765-30-0","","cyclopropylamine",,"25","gram","2019-10-30 08:06:53",,"Flammable liquid","Small Box 2",True,"2733","3","8",,"II",,
"168652231075","7782-49-2","","selenium",,"100","gram","2019-10-30 08:06:54",,"Toxic","TM6",True,"3077","9",,,"III",,
"106107131735","134-20-3","","methyl anthranilate",,"100","milliliter","2019-10-30 08:06:54",,"Harmful","H18",True,"",,,,,,
"807998599655","99-57-0","2-","amino-4-nitrophenol",,"100","gram","2019-10-30 08:06:55",,"Toxic","TM5",True,"",,,,,,
"329347557445","18282-51-4","4-","iodobenzyl alcohol",,"5","gram","2019-10-30 08:06:55",,"Harmful","H9",True,"",,,,,,
"249718075132","16940-66-2","","sodium borohydride",,"100","gram","2019-10-30 08:06:56",,,"Dangerous when wet",True,"","4.3",,,,,
"186039110891","5197-62-6","2-[2-(2-","chloroethoxy)-ethoxy]ethanol",,"10","gram","2019-10-30 08:06:56",,"Harmful","H3",True,"",,,,,,
"335177187510","25084-14-4","5-","nitro-2-furoyl chloride",,"5","gram","2019-10-30 08:06:57",,,"Corrosive Dessicator 2",True,"","8",,,,,
"252006774557","188247-01-0","","methylproamine",,"200","gram","2019-10-30 08:06:57",,"Toxic","TXL2",True,"","6",,,,,
"157219835719","2493-04-1","5-","nitrofurfuryl alcohol",,"1","gram","2019-10-30 08:06:58",,"Harmful","H6",True,"",,,,,,
"826262674990","533-31-3","","Sesamol",,"25","gram","2019-10-30 08:06:58",,"Harmful","H9",True,"",,,,,,
"210848545365","77-86-1","","tris(hydroxymethyl)aminomethane",,"500","gram","2019-10-30 08:06:59",,"Harmful","H15",True,"",,,,,,
"228484059169","392-83-6","2-","bromobenzotrifluoride",,"5","gram","2019-10-30 08:06:59",,"Flammable liquid","Small Box 2",True,"1993","3",,,,,
"121821913614","5197-62-6","2-[2-(2-","chloroethoxy)-ethoxy]ethanol",,"10","gram","2019-10-30 08:07:00",,"Harmful","H3",True,"",,,,,,
"108083835642","2493-04-1","5-","nitrofurfuryl alcohol",,"1","gram","2019-10-30 08:07:00",,"Harmful","H18",True,"",,,,,,
"151792973427","2493-04-1","5-","nitrofurfuryl alcohol",,"1","gram","2019-10-30 08:07:01",,"Harmful","H18",True,"",,,,,,
"469656053509","72301-81-6","","hexafluoroacetone deuterate",,"1","gram","2019-10-30 08:07:01",,,"Deuterates dessicator",True,"2552","6.1",,,,,
"131460122739","20782-91-6","2-","bromomethyl-5-nitrofuran",,"5","gram","2019-10-30 08:07:02",,"Harmful","H18",True,"",,,,,,
"363742647590","16940-66-2","","sodium borohydride",,"100","gram","2019-10-30 08:07:02",,,"Dangerous when wet",True,"","4.3",,,,,
"103194278941","16940-66-2","","sodium borohydride",,"100","gram","2019-10-30 08:07:03",,,"Dangerous when wet",True,"","4.3",,,,,
"192808298069","7439-95-4","","magnesium",,"50","gram","2019-10-30 08:07:03",,"Flammable solid","Box 2",True,"1869","4.3",,,,,
"299138571340","15115-58-9","3(2-","bromophenyl)propionic acid",,"25","gram","2019-10-30 08:07:04",,"Harmful","H9",True,"",,,,,,
"266557702420","95-55-6","2-","aminophenol",,"100","gram","2019-10-30 08:07:04",,," Missing",True,"2512","6.1",,,,,
"217825908583","100-29-8","4-","ethoxy-1-nitrobenzene",,"5","gram","2019-10-30 08:07:05",,"Toxic","TS2",True,"",,,,,,
"580633734012","79-01-6","","trichloroethylene",,"1","liter","2019-10-30 08:07:05",,," Missing",True,"",,,,,,
"963573082699","79-01-6","","trichloroethylene",,"1","liter","2019-10-30 08:07:06",,"Toxic","TXL1",True,"",,,,,,
"199226868735","555-31-7","","aluminium isopropoxide",,"100","gram","2019-10-30 08:07:06",,"Flammable solid","Box 1",True,"","4.1",,,,,
"730480261730","79-41-4","","methacrylic acid",,"500","gram","2019-10-30 08:07:07",,"Corrosive","Acid Liquid 1",True,"2531","8",,,,,
"489216478736","108-46-3","","resorcinol",,"100","gram","2019-10-30 08:07:08",,"Toxic","TM4",True,"2876","6.1",,,,,
"156850840538","2746-19-2","cis-5-","norbornene-exo-2,3-dicarboxylic anhydride",,"100","gram","2019-10-30 08:07:08",,"Harmful","H20",True,"",,,,,,
"132539233766","91-16-7","1,2-","dimethoxybenzene (Veratrole)",,"500","gram","2019-10-30 08:07:09",,,"Missing",True,"",,,,,,
"737281171876","123333-94-8","4-","styrenesulfonic acid sodium salt hydrate",,"100","gram","2019-10-30 08:07:09",,"Harmful","H20",True,"",,,,,,
"114570278427","6099-90-7","1,3,5-","trihydroxybenzene dihydrate",,"100","gram","2019-10-30 08:07:10",,"Hazardous","Shelf 1",True,"",,,,,,
"124841387309","487-68-3","","mesitaldehyde",,"10","gram","2019-10-30 08:07:10",,"Harmful","H6",True,"",,,,,,
"239749666797","628-92-2","","cycloheptene",,"5","gram","2019-10-30 08:07:11",,," Missing",True,"","3",,,,,
"663035604001","141-43-5","","ethanolamine",,"25","milliliter","2019-10-30 08:07:11",,"Corrosive","Base 1",True,"2491","8",,,"III",,
"295481013045","140681-55-6","","selectfluor",,"25","gram","2019-10-30 08:07:12",,"Flammable solid","Box 2",True,"3088","4.2",,,,,
"156503988991","1493-13-6","","trifluoromethane sulfonic acid",,"50","gram","2019-10-30 08:07:12",,"Corrosive","Acid Liquid 2",True,"3265","8",,,,,
"178323616997","6315-52-2","","ethylene di(p-toluenesulfonate)",,"25","gram","2019-10-30 08:07:13",,"Harmful","H5",True,"",,,,,,
"290319460041","880-78-4","","pentafluoronitrobenzene",,"5","gram","2019-10-30 08:07:13",,"Harmful","H19",True,"",,,,,,
"105482888999","460-08-2","2-","fluoroethylamine hydrochloride",,"1","gram","2019-10-30 08:07:14",,"Harmful","H5",True,"",,,,,,
"327809563720","24241-18-7","2-","amino-3,5-dibromopyrazine",,"25","gram","2019-10-30 08:07:14","2021-12-01 04:22:59.367502","Harmful","H1",True,"2811","6.1",,,"III",,
"105206198427","311-28-4","","tetrabutylammonium iodide",,"25","gram","2019-10-30 08:07:15",,"Harmful","H20",True,"",,,,,,
"235368385380","275-51-4","","azulene",,"5","gram","2019-10-30 08:07:15",,"Harmful","H1",True,"3077","9",,,,,
"217564663226","1194-98-5","2,5-","dihydroxybenzaldehyde",,"5","gram","2019-10-30 08:07:16",,"Harmful","H19",False,"",,,,,,
"938029950044","133059-44-6","4-","bromo-3-fluorobenzonitrile",,"25","gram","2019-10-30 08:07:16",,"Toxic","TM4",True,"3439","6.1",,,"III",,
"330440759519","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:17",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"127856715625","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:17",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"147753890172","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:18",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"174141115711","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:18",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"194415059786","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:19",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"218421685035","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:19",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"245866477401","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:20",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"269360676286","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:20",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"293243683418","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:21",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"313243013174","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:21",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"333523971114","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:22",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"688785753509","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:22",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"898222382522","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:23",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"107944961827","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:23",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"125770266050","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:24",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"143894880010","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:24",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"163699119923","1076-43-3","d6-","benzene",,"10","gram","2019-10-30 08:07:25",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"220773494920","1076-43-3","d6-","benzene",,"10","milliliter","2019-10-30 08:07:25",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"303695284150","71-43-2","","benzene",,"2.5","liter","2019-10-30 08:07:26",,"Poisons","Draw 3",True,"1114","3",,,"II",7,
"694736861263","110-46-3","","isoamyl nitrite",,"100","milliliter","2019-10-30 08:07:26",,"Poisons","Draw 3",True,"1113","3",,,"II",3,
"285922081204","688-73-3","","tributyltin hydride",,"10","gram","2019-10-30 08:07:27",,"Poisons","Draw 3",True,"2788","6.1",,,"II",7,
"250674290762","123088-59-5","4-","aminocarbonylphenylboronic acid",,"25","gram","2019-10-30 08:07:27",,"Harmful","H10",True,"","6.1",,,,,
"145062281904","358-23-6","","trifluoromethanesulfonic anhydride",,"5","gram","2019-10-30 08:07:28",,"Corrosive","Acid Liquid 2",True,"3265","8",,,"II",,
"210022938080","7758-98-7","","copper(II) sulfate",,"100","milliliter","2019-10-30 08:07:28",,"Harmful","H10",True,"3077","9",,,,,
"112438406872","72287-26-4","[1,1'-","bis(diphenylphosphino)ferrocene]dichloropalladium(II)",,"5","gram","2019-10-30 08:07:29",,"Harmful","H2",True,"",,,,,,
"200450839786","24241-18-7","2-","amino-3,5-dibromopyrazine",,"25","gram","2019-10-30 08:07:29",,"Toxic","TM4",True,"2811","6.1",,,"III",,
"926488126017","288067-35-6","4-","bromo-2-hydroxybenzonitrile",,"5","gram","2019-10-30 08:07:30",,"Toxic","TS1",True,"3439","6.1",,,,,
"357946933227","21988-87-4","2,4,6-","tris(bromomethyl)mesitylene",,"5","gram","2019-10-30 08:07:30",,," Missing",True,"3261","8",,,,,
"118111222016","16834-13-2","5,10,15,20-","tetra(4-pyridyl)-21H,23H-porphine",,"5","gram","2019-10-30 08:07:31",,"Harmful","H9",True,"",,,,,,
"902529578794","24241-18-7","2-","amino-3,5-dibromopyrazine",,"25","gram","2019-10-30 08:07:31",,"Toxic","TM4",True,"2811","6.1",,,"III",,
"188987671578","33884-43-4","2-(2-","bromoethyl)-1,3-dioxane",,"10","gram","2019-10-30 08:07:31",,"Harmful","H2",True,"",,,,,,
"250495729816","72287-26-4","[1,1'-","bis(diphenylphosphino)ferrocene]dichloropalladium(II)",,"5","gram","2019-10-30 08:07:32",,"Harmful","H2",True,"",,,,,,
"337303083681","56-23-5","","carbon tetrachloride",,"100","milliliter","2019-10-30 08:07:32",,"Poisons","Draw 3",True,"1846","6.1",,,"II",7,
"151037822083","26042-64-8","","silver hexafluoroantimonate(V)",,"5","gram","2019-10-30 08:07:33",,"Corrosive","Acid Solid 1",True,"3260","8",,,,,
"414222175297","100-47-0","","benzonitrile",,"500","milliliter","2019-10-30 08:07:33",,"Toxic","TM2",True,"",,,,,,
"235922907092","95-55-6","2-","aminophenol",,"50","gram","2019-10-30 08:07:34",,"Toxic","TM2",True,"2512","6.1",,,,,
"428156962821","10387-40-3","","potassium thioacetate",,"25","gram","2019-10-30 08:07:34",,"Harmful","Dessicator",True,"3335","9",,,,,
"215036303838","5029-67-4","2-","iodopyridine",,"1","gram","2019-10-30 08:07:35",,"Harmful","H15",True,"",,,,,,
"242183860662","5029-67-4","2-","iodopyridine",,"1","gram","2019-10-30 08:07:35",,"Harmful","H15",True,"",,,,,,
"292752128288","13494-80-9","","tellurium",,"5","gram","2019-10-30 08:07:36",,"Toxic","TS3",True,"3288","6.1",,,"III",,
"262681794276","591-50-4","","iodobenzene",,"100","gram","2019-10-30 08:07:36",,"Harmful","H9",True,"",,,,,,
"101253083589","626-02-8","3-","iodophenol",,"25","gram","2019-10-30 08:07:37",,"Fridge","Shelf 1 Box 1",True,"3335","9",,,,,
"166286528852","119-61-9","","benzophenone",,"100","gram","2019-10-30 08:07:37",,"Harmful","H18",True,"",,,,,,
"217973063170","939-79-7","4-","methyl-3-nitrobenzonitrile",,"5","gram","2019-10-30 08:07:38",,"Harmful","H7",True,"",,,,,,
"316283277128","71759-89-2","4-","iodoimidazole",,"5","gram","2019-10-30 08:07:38",,"Harmful","H18",True,"",,,,,,
"524431752200","540-37-4","4-","iodoaniline",,"25","gram","2019-10-30 08:07:39",,"Harmful","H18",True,"",,,,,,
"142913553334","100-00-5","1-","chloro-4-nitrobenzene",,"250","gram","2019-10-30 08:07:39",,"Toxic","TM3",True,"","6.1",,,,,
"204967745557","107-14-2","","chloroacetonitrile",,"5","gram","2019-10-30 08:07:40",,"Toxic","TS2",True,"2668","6.1","3",,"I",,
"254930425593","939-79-7","4-","methyl-3-nitrobenzonitrile",,"5","gram","2019-10-30 08:07:40",,"Harmful","H7",True,"",,,,,,
"161986300222","101-59-7","4-","amino-4'-nitrodiphenyl sulfide",,"5","gram","2019-10-30 08:07:41",,"Harmful","H1",True,"",,,,,,
"787128035068","2973-78-6","3-","bromo-4-hydroxybenzaldehyde",,"5","gram","2019-10-30 08:07:41",,"Harmful","H2",True,"",,,,,,
"839322680191","38180-46-0","3-","chloro-2-cyanopyridine",,"1","gram","2019-10-30 08:07:42",,"Toxic","TS1",True,"2811","6.1",,,,,
"101318378053","38180-46-0","3-","chloro-2-cyanopyridine",,"1","gram","2019-10-30 08:07:42",,"Toxic","TS1",True,"2811","6.1",,,,,
"284094627384","1314-13-2","","zinc oxide",,"100","gram","2019-10-30 08:07:43",,"Harmful","H21",True,"3077","9",,,,,
"689768125682","2003-79-4","1,2-","dihydro-2-oxoquinoline-3-carboxylic acid",,"1","gram","2019-10-30 08:07:43",,"Harmful","H21",True,"",,,,,,
"181502508685","280563-63-5","3-","aminophenylboronic acid",,"5","gram","2019-10-30 08:07:44",,"Fridge","Shelf 1 Box 1",True,"",,,,,,
"100929138647","73874-95-0","4-(N-","boc amino)-piperidine",,"5","gram","2019-10-30 08:07:44",,"Harmful","H3",True,"",,,,,,
